sample: 0
t: 1.885, n_step: 15, fidelity: 5.853e-01, elapsed_time: 1.053[s]

t: 1.885, n_step: 16, fidelity: 5.660e-01, elapsed_time: 1.459[s]

t: 1.885, n_step: 17, fidelity: 5.472e-01, elapsed_time: 1.263[s]

t: 1.885, n_step: 18, fidelity: 5.291e-01, elapsed_time: 1.281[s]

t: 1.885, n_step: 19, fidelity: 5.118e-01, elapsed_time: 1.287[s]

t: 1.885, n_step: 20, fidelity: 4.948e-01, elapsed_time: 1.287[s]

t: 2.513, n_step: 1, fidelity: 9.562e-01, elapsed_time: 1.032[s]

t: 2.513, n_step: 2, fidelity: 9.147e-01, elapsed_time: 1.464[s]

t: 2.513, n_step: 3, fidelity: 8.925e-01, elapsed_time: 1.264[s]

t: 2.513, n_step: 4, fidelity: 8.616e-01, elapsed_time: 1.267[s]

t: 2.513, n_step: 5, fidelity: 8.315e-01, elapsed_time: 1.249[s]

t: 2.513, n_step: 6, fidelity: 8.021e-01, elapsed_time: 1.276[s]

t: 2.513, n_step: 7, fidelity: 7.741e-01, elapsed_time: 1.287[s]

t: 2.513, n_step: 8, fidelity: 7.475e-01, elapsed_time: 1.285[s]

t: 2.513, n_step: 9, fidelity: 7.214e-01, elapsed_time: 1.056[s]

t: 2.513, n_step: 10, fidelity: 6.968e-01, elapsed_time: 1.455[s]

t: 2.513, n_step: 11, fidelity: 6.729e-01, elapsed_time: 1.257[s]

t: 2.513, n_step: 12, fidelity: 6.497e-01, elapsed_time: 1.303[s]

t: 2.513, n_step: 13, fidelity: 6.279e-01, elapsed_time: 1.270[s]

t: 2.513, n_step: 14, fidelity: 6.065e-01, elapsed_time: 1.050[s]

t: 2.513, n_step: 15, fidelity: 5.861e-01, elapsed_time: 1.461[s]

t: 2.513, n_step: 16, fidelity: 5.668e-01, elapsed_time: 1.268[s]

t: 2.513, n_step: 17, fidelity: 5.480e-01, elapsed_time: 1.269[s]

t: 2.513, n_step: 18, fidelity: 5.297e-01, elapsed_time: 1.275[s]

t: 2.513, n_step: 19, fidelity: 5.126e-01, elapsed_time: 1.296[s]

t: 2.513, n_step: 20, fidelity: 4.957e-01, elapsed_time: 1.286[s]

t: 3.142, n_step: 1, fidelity: 9.215e-01, elapsed_time: 1.043[s]

t: 3.142, n_step: 2, fidelity: 8.949e-01, elapsed_time: 1.441[s]

t: 3.142, n_step: 3, fidelity: 8.932e-01, elapsed_time: 1.258[s]

t: 3.142, n_step: 4, fidelity: 8.619e-01, elapsed_time: 1.258[s]

t: 3.142, n_step: 5, fidelity: 8.316e-01, elapsed_time: 1.265[s]

t: 3.142, n_step: 6, fidelity: 8.020e-01, elapsed_time: 1.285[s]

t: 3.142, n_step: 7, fidelity: 7.743e-01, elapsed_time: 1.274[s]

t: 3.142, n_step: 8, fidelity: 7.473e-01, elapsed_time: 1.056[s]

t: 3.142, n_step: 9, fidelity: 7.214e-01, elapsed_time: 1.457[s]

t: 3.142, n_step: 10, fidelity: 6.965e-01, elapsed_time: 1.293[s]

t: 3.142, n_step: 11, fidelity: 6.723e-01, elapsed_time: 1.270[s]

t: 3.142, n_step: 12, fidelity: 6.493e-01, elapsed_time: 1.259[s]

t: 3.142, n_step: 13, fidelity: 6.272e-01, elapsed_time: 1.308[s]

t: 3.142, n_step: 14, fidelity: 6.063e-01, elapsed_time: 1.056[s]

t: 3.142, n_step: 15, fidelity: 5.856e-01, elapsed_time: 1.466[s]

t: 3.142, n_step: 16, fidelity: 5.663e-01, elapsed_time: 1.282[s]

t: 3.142, n_step: 17, fidelity: 5.473e-01, elapsed_time: 1.286[s]

t: 3.142, n_step: 18, fidelity: 5.294e-01, elapsed_time: 1.274[s]

t: 3.142, n_step: 19, fidelity: 5.120e-01, elapsed_time: 1.284[s]

t: 3.142, n_step: 20, fidelity: 4.953e-01, elapsed_time: 1.058[s]

t: 3.770, n_step: 1, fidelity: 9.257e-01, elapsed_time: 1.460[s]

t: 3.770, n_step: 2, fidelity: 8.999e-01, elapsed_time: 1.275[s]

t: 3.770, n_step: 3, fidelity: 8.863e-01, elapsed_time: 1.264[s]

t: 3.770, n_step: 4, fidelity: 8.606e-01, elapsed_time: 1.258[s]

t: 3.770, n_step: 5, fidelity: 8.309e-01, elapsed_time: 1.284[s]

t: 3.770, n_step: 6, fidelity: 8.018e-01, elapsed_time: 1.262[s]

t: 3.770, n_step: 7, fidelity: 7.741e-01, elapsed_time: 1.063[s]

t: 3.770, n_step: 8, fidelity: 7.468e-01, elapsed_time: 1.455[s]

t: 3.770, n_step: 9, fidelity: 7.206e-01, elapsed_time: 1.277[s]

t: 3.770, n_step: 10, fidelity: 6.957e-01, elapsed_time: 1.288[s]

t: 3.770, n_step: 11, fidelity: 6.720e-01, elapsed_time: 1.281[s]

t: 3.770, n_step: 12, fidelity: 6.490e-01, elapsed_time: 1.278[s]

t: 3.770, n_step: 13, fidelity: 6.269e-01, elapsed_time: 1.073[s]

t: 3.770, n_step: 14, fidelity: 6.059e-01, elapsed_time: 1.489[s]

t: 3.770, n_step: 15, fidelity: 5.853e-01, elapsed_time: 1.283[s]

t: 3.770, n_step: 16, fidelity: 5.657e-01, elapsed_time: 1.276[s]

t: 3.770, n_step: 17, fidelity: 5.469e-01, elapsed_time: 1.302[s]

t: 3.770, n_step: 18, fidelity: 5.286e-01, elapsed_time: 1.286[s]

t: 3.770, n_step: 19, fidelity: 5.114e-01, elapsed_time: 1.058[s]

t: 3.770, n_step: 20, fidelity: 4.945e-01, elapsed_time: 1.486[s]

t: 4.398, n_step: 1, fidelity: 9.172e-01, elapsed_time: 1.271[s]

t: 4.398, n_step: 2, fidelity: 9.114e-01, elapsed_time: 1.263[s]

t: 4.398, n_step: 3, fidelity: 8.423e-01, elapsed_time: 1.263[s]

t: 4.398, n_step: 4, fidelity: 8.570e-01, elapsed_time: 1.288[s]

t: 4.398, n_step: 5, fidelity: 8.294e-01, elapsed_time: 1.275[s]

t: 4.398, n_step: 6, fidelity: 8.006e-01, elapsed_time: 1.269[s]

t: 4.398, n_step: 7, fidelity: 7.726e-01, elapsed_time: 1.055[s]

t: 4.398, n_step: 8, fidelity: 7.457e-01, elapsed_time: 1.446[s]

t: 4.398, n_step: 9, fidelity: 7.196e-01, elapsed_time: 1.273[s]

t: 4.398, n_step: 10, fidelity: 6.946e-01, elapsed_time: 1.290[s]

t: 4.398, n_step: 11, fidelity: 6.707e-01, elapsed_time: 1.276[s]

t: 4.398, n_step: 12, fidelity: 6.476e-01, elapsed_time: 1.289[s]

t: 4.398, n_step: 13, fidelity: 6.255e-01, elapsed_time: 1.057[s]

t: 4.398, n_step: 14, fidelity: 6.042e-01, elapsed_time: 1.466[s]

t: 4.398, n_step: 15, fidelity: 5.836e-01, elapsed_time: 1.280[s]

t: 4.398, n_step: 16, fidelity: 5.639e-01, elapsed_time: 1.275[s]

t: 4.398, n_step: 17, fidelity: 5.455e-01, elapsed_time: 1.275[s]

t: 4.398, n_step: 18, fidelity: 5.271e-01, elapsed_time: 1.295[s]

t: 4.398, n_step: 19, fidelity: 5.098e-01, elapsed_time: 1.068[s]

t: 4.398, n_step: 20, fidelity: 4.930e-01, elapsed_time: 1.467[s]

t: 5.027, n_step: 1, fidelity: 8.417e-01, elapsed_time: 1.266[s]

t: 5.027, n_step: 2, fidelity: 8.911e-01, elapsed_time: 1.253[s]

t: 5.027, n_step: 3, fidelity: 8.230e-01, elapsed_time: 1.264[s]

t: 5.027, n_step: 4, fidelity: 8.589e-01, elapsed_time: 1.258[s]

t: 5.027, n_step: 5, fidelity: 8.290e-01, elapsed_time: 1.265[s]

t: 5.027, n_step: 6, fidelity: 8.002e-01, elapsed_time: 1.277[s]

t: 5.027, n_step: 7, fidelity: 7.720e-01, elapsed_time: 1.267[s]

t: 5.027, n_step: 8, fidelity: 7.449e-01, elapsed_time: 1.297[s]

t: 5.027, n_step: 9, fidelity: 7.188e-01, elapsed_time: 1.065[s]

t: 5.027, n_step: 10, fidelity: 6.938e-01, elapsed_time: 1.471[s]

t: 5.027, n_step: 11, fidelity: 6.698e-01, elapsed_time: 1.287[s]

t: 5.027, n_step: 12, fidelity: 6.464e-01, elapsed_time: 1.280[s]

t: 5.027, n_step: 13, fidelity: 6.242e-01, elapsed_time: 1.279[s]

t: 5.027, n_step: 14, fidelity: 6.029e-01, elapsed_time: 1.281[s]

t: 5.027, n_step: 15, fidelity: 5.824e-01, elapsed_time: 1.054[s]

t: 5.027, n_step: 16, fidelity: 5.630e-01, elapsed_time: 1.476[s]

t: 5.027, n_step: 17, fidelity: 5.441e-01, elapsed_time: 1.280[s]

t: 5.027, n_step: 18, fidelity: 5.257e-01, elapsed_time: 1.272[s]

t: 5.027, n_step: 19, fidelity: 5.083e-01, elapsed_time: 1.281[s]

t: 5.027, n_step: 20, fidelity: 4.918e-01, elapsed_time: 1.296[s]

t: 5.655, n_step: 1, fidelity: 8.835e-01, elapsed_time: 1.274[s]

t: 5.655, n_step: 2, fidelity: 8.399e-01, elapsed_time: 1.048[s]

t: 5.655, n_step: 3, fidelity: 8.561e-01, elapsed_time: 1.448[s]

t: 5.655, n_step: 4, fidelity: 8.241e-01, elapsed_time: 1.288[s]

t: 5.655, n_step: 5, fidelity: 8.245e-01, elapsed_time: 1.282[s]

t: 5.655, n_step: 6, fidelity: 7.986e-01, elapsed_time: 1.248[s]

t: 5.655, n_step: 7, fidelity: 7.716e-01, elapsed_time: 1.258[s]

t: 5.655, n_step: 8, fidelity: 7.445e-01, elapsed_time: 1.273[s]

t: 5.655, n_step: 9, fidelity: 7.186e-01, elapsed_time: 1.060[s]

t: 5.655, n_step: 10, fidelity: 6.936e-01, elapsed_time: 1.444[s]

t: 5.655, n_step: 11, fidelity: 6.694e-01, elapsed_time: 1.258[s]

t: 5.655, n_step: 12, fidelity: 6.465e-01, elapsed_time: 1.274[s]

t: 5.655, n_step: 13, fidelity: 6.243e-01, elapsed_time: 1.263[s]

t: 5.655, n_step: 14, fidelity: 6.030e-01, elapsed_time: 1.273[s]

t: 5.655, n_step: 15, fidelity: 5.824e-01, elapsed_time: 1.065[s]

t: 5.655, n_step: 16, fidelity: 5.629e-01, elapsed_time: 1.476[s]

t: 5.655, n_step: 17, fidelity: 5.438e-01, elapsed_time: 1.277[s]

t: 5.655, n_step: 18, fidelity: 5.259e-01, elapsed_time: 1.280[s]

t: 5.655, n_step: 19, fidelity: 5.084e-01, elapsed_time: 1.280[s]

t: 5.655, n_step: 20, fidelity: 4.915e-01, elapsed_time: 1.306[s]

t: 6.283, n_step: 1, fidelity: 8.074e-01, elapsed_time: 1.053[s]

t: 6.283, n_step: 2, fidelity: 7.337e-01, elapsed_time: 1.480[s]

