Calculating features for sample 0/55
Time: 10.472, Feature: 10, Elapsed time: 18.87[s]
Time: 11.519, Feature: 11, Elapsed time: 18.91[s]
Calculating features for sample 16/55
Time: 0.000, Feature: 0, Elapsed time: 18.49[s]
Time: 1.047, Feature: 1, Elapsed time: 18.63[s]
Time: 2.094, Feature: 2, Elapsed time: 18.99[s]
Time: 3.142, Feature: 3, Elapsed time: 18.76[s]
Time: 4.189, Feature: 4, Elapsed time: 18.88[s]
Time: 5.236, Feature: 5, Elapsed time: 18.85[s]
Time: 6.283, Feature: 6, Elapsed time: 18.84[s]
Time: 7.330, Feature: 7, Elapsed time: 19.02[s]
Time: 8.378, Feature: 8, Elapsed time: 18.94[s]
Time: 9.425, Feature: 9, Elapsed time: 18.97[s]
Time: 10.472, Feature: 10, Elapsed time: 18.91[s]
Time: 11.519, Feature: 11, Elapsed time: 18.94[s]
Calculating features for sample 17/55
Time: 0.000, Feature: 0, Elapsed time: 18.87[s]
Time: 1.047, Feature: 1, Elapsed time: 18.58[s]
Time: 2.094, Feature: 2, Elapsed time: 18.55[s]
Time: 3.142, Feature: 3, Elapsed time: 18.66[s]
Time: 4.189, Feature: 4, Elapsed time: 18.75[s]
Time: 5.236, Feature: 5, Elapsed time: 19.04[s]
Time: 6.283, Feature: 6, Elapsed time: 18.77[s]
Time: 7.330, Feature: 7, Elapsed time: 18.84[s]
Time: 8.378, Feature: 8, Elapsed time: 18.86[s]
Time: 9.425, Feature: 9, Elapsed time: 18.76[s]
Time: 10.472, Feature: 10, Elapsed time: 19.28[s]
Time: 11.519, Feature: 11, Elapsed time: 18.91[s]
Calculating features for sample 18/55
Time: 0.000, Feature: 0, Elapsed time: 18.48[s]
Time: 1.047, Feature: 1, Elapsed time: 18.62[s]
Time: 2.094, Feature: 2, Elapsed time: 18.50[s]
Time: 3.142, Feature: 3, Elapsed time: 19.00[s]
Time: 4.189, Feature: 4, Elapsed time: 18.71[s]
Time: 5.236, Feature: 5, Elapsed time: 18.88[s]
Time: 6.283, Feature: 6, Elapsed time: 18.92[s]
Time: 7.330, Feature: 7, Elapsed time: 18.81[s]
Time: 8.378, Feature: 8, Elapsed time: 19.04[s]
Time: 9.425, Feature: 9, Elapsed time: 18.88[s]
Time: 10.472, Feature: 10, Elapsed time: 18.89[s]
Time: 11.519, Feature: 11, Elapsed time: 18.85[s]
Calculating features for sample 19/55
Time: 0.000, Feature: 0, Elapsed time: 18.44[s]
Time: 1.047, Feature: 1, Elapsed time: 18.84[s]
Time: 2.094, Feature: 2, Elapsed time: 18.62[s]
Time: 3.142, Feature: 3, Elapsed time: 18.66[s]
Time: 4.189, Feature: 4, Elapsed time: 18.43[s]
Time: 5.236, Feature: 5, Elapsed time: 18.77[s]
Time: 6.283, Feature: 6, Elapsed time: 18.89[s]
Time: 7.330, Feature: 7, Elapsed time: 18.85[s]
Time: 8.378, Feature: 8, Elapsed time: 18.69[s]
Time: 9.425, Feature: 9, Elapsed time: 18.66[s]
Time: 10.472, Feature: 10, Elapsed time: 18.91[s]
Time: 11.519, Feature: 11, Elapsed time: 19.10[s]
Calculating features for sample 20/55
Time: 0.000, Feature: 0, Elapsed time: 18.40[s]
Time: 1.047, Feature: 1, Elapsed time: 18.52[s]
Time: 2.094, Feature: 2, Elapsed time: 18.58[s]
Time: 3.142, Feature: 3, Elapsed time: 18.55[s]
Time: 4.189, Feature: 4, Elapsed time: 18.93[s]
Time: 5.236, Feature: 5, Elapsed time: 18.87[s]
Time: 6.283, Feature: 6, Elapsed time: 18.73[s]
Time: 7.330, Feature: 7, Elapsed time: 18.82[s]
Time: 8.378, Feature: 8, Elapsed time: 18.75[s]
Time: 9.425, Feature: 9, Elapsed time: 19.17[s]
Time: 10.472, Feature: 10, Elapsed time: 18.93[s]
Time: 11.519, Feature: 11, Elapsed time: 18.81[s]
Calculating features for sample 21/55
Time: 0.000, Feature: 0, Elapsed time: 18.54[s]
Time: 1.047, Feature: 1, Elapsed time: 18.67[s]
Time: 2.094, Feature: 2, Elapsed time: 18.76[s]
Time: 3.142, Feature: 3, Elapsed time: 18.79[s]
Time: 4.189, Feature: 4, Elapsed time: 18.44[s]
Time: 5.236, Feature: 5, Elapsed time: 18.71[s]
Time: 6.283, Feature: 6, Elapsed time: 18.57[s]
Time: 7.330, Feature: 7, Elapsed time: 19.00[s]
Time: 8.378, Feature: 8, Elapsed time: 18.73[s]
Time: 9.425, Feature: 9, Elapsed time: 19.05[s]
Time: 10.472, Feature: 10, Elapsed time: 18.75[s]
Time: 11.519, Feature: 11, Elapsed time: 18.68[s]
Calculating features for sample 22/55
Time: 0.000, Feature: 0, Elapsed time: 18.73[s]
Time: 1.047, Feature: 1, Elapsed time: 18.62[s]
Time: 2.094, Feature: 2, Elapsed time: 18.38[s]
Time: 3.142, Feature: 3, Elapsed time: 18.57[s]
Time: 4.189, Feature: 4, Elapsed time: 18.59[s]
Time: 5.236, Feature: 5, Elapsed time: 18.98[s]
Time: 6.283, Feature: 6, Elapsed time: 18.69[s]
Time: 7.330, Feature: 7, Elapsed time: 18.86[s]
Time: 8.378, Feature: 8, Elapsed time: 18.73[s]
Time: 9.425, Feature: 9, Elapsed time: 18.96[s]
Time: 10.472, Feature: 10, Elapsed time: 19.23[s]
Time: 11.519, Feature: 11, Elapsed time: 18.99[s]
Calculating features for sample 23/55
Time: 0.000, Feature: 0, Elapsed time: 18.42[s]
Time: 1.047, Feature: 1, Elapsed time: 18.49[s]
Time: 2.094, Feature: 2, Elapsed time: 18.61[s]
Time: 3.142, Feature: 3, Elapsed time: 18.94[s]
Time: 4.189, Feature: 4, Elapsed time: 18.73[s]
Time: 5.236, Feature: 5, Elapsed time: 18.68[s]
Time: 6.283, Feature: 6, Elapsed time: 18.70[s]
Time: 7.330, Feature: 7, Elapsed time: 18.63[s]
Time: 8.378, Feature: 8, Elapsed time: 18.95[s]
Time: 9.425, Feature: 9, Elapsed time: 18.78[s]
Time: 10.472, Feature: 10, Elapsed time: 18.85[s]
Time: 11.519, Feature: 11, Elapsed time: 18.90[s]
Calculating features for sample 24/55
Time: 0.000, Feature: 0, Elapsed time: 18.59[s]
Time: 1.047, Feature: 1, Elapsed time: 19.06[s]
Time: 2.094, Feature: 2, Elapsed time: 18.74[s]
Time: 3.142, Feature: 3, Elapsed time: 19.27[s]
Time: 4.189, Feature: 4, Elapsed time: 19.67[s]
Time: 5.236, Feature: 5, Elapsed time: 18.70[s]
Time: 6.283, Feature: 6, Elapsed time: 19.18[s]
Time: 7.330, Feature: 7, Elapsed time: 18.80[s]
Time: 8.378, Feature: 8, Elapsed time: 20.01[s]
Time: 9.425, Feature: 9, Elapsed time: 19.03[s]
Time: 10.472, Feature: 10, Elapsed time: 18.85[s]
Time: 11.519, Feature: 11, Elapsed time: 19.36[s]
Calculating features for sample 25/55
Time: 0.000, Feature: 0, Elapsed time: 18.33[s]
Time: 1.047, Feature: 1, Elapsed time: 18.51[s]
Time: 2.094, Feature: 2, Elapsed time: 18.36[s]
Time: 3.142, Feature: 3, Elapsed time: 17.45[s]
Time: 4.189, Feature: 4, Elapsed time: 20.00[s]
Time: 5.236, Feature: 5, Elapsed time: 18.97[s]
Time: 6.283, Feature: 6, Elapsed time: 18.72[s]
Time: 7.330, Feature: 7, Elapsed time: 18.85[s]
Time: 8.378, Feature: 8, Elapsed time: 19.07[s]
Time: 9.425, Feature: 9, Elapsed time: 18.85[s]
Time: 10.472, Feature: 10, Elapsed time: 19.25[s]
Time: 11.519, Feature: 11, Elapsed time: 19.13[s]
Calculating features for sample 26/55
Time: 0.000, Feature: 0, Elapsed time: 18.54[s]
Time: 1.047, Feature: 1, Elapsed time: 18.54[s]
Time: 2.094, Feature: 2, Elapsed time: 18.46[s]
Time: 3.142, Feature: 3, Elapsed time: 19.02[s]
Time: 4.189, Feature: 4, Elapsed time: 18.74[s]
Time: 5.236, Feature: 5, Elapsed time: 18.80[s]
Time: 6.283, Feature: 6, Elapsed time: 18.56[s]
Time: 7.330, Feature: 7, Elapsed time: 18.62[s]
Time: 8.378, Feature: 8, Elapsed time: 19.00[s]
Time: 9.425, Feature: 9, Elapsed time: 18.69[s]
Time: 10.472, Feature: 10, Elapsed time: 18.75[s]
Time: 11.519, Feature: 11, Elapsed time: 18.99[s]
Calculating features for sample 27/55
Time: 0.000, Feature: 0, Elapsed time: 18.58[s]
Time: 1.047, Feature: 1, Elapsed time: 19.03[s]
Time: 2.094, Feature: 2, Elapsed time: 18.60[s]
Time: 3.142, Feature: 3, Elapsed time: 18.50[s]
Time: 4.189, Feature: 4, Elapsed time: 18.49[s]
Time: 5.236, Feature: 5, Elapsed time: 18.70[s]
Time: 6.283, Feature: 6, Elapsed time: 19.04[s]
Time: 7.330, Feature: 7, Elapsed time: 18.79[s]
Time: 8.378, Feature: 8, Elapsed time: 18.83[s]
Time: 9.425, Feature: 9, Elapsed time: 19.04[s]
Time: 10.472, Feature: 10, Elapsed time: 19.02[s]
Time: 11.519, Feature: 11, Elapsed time: 19.34[s]
Calculating features for sample 28/55
Time: 0.000, Feature: 0, Elapsed time: 18.48[s]
Time: 1.047, Feature: 1, Elapsed time: 18.51[s]
Time: 2.094, Feature: 2, Elapsed time: 18.65[s]
Time: 3.142, Feature: 3, Elapsed time: 18.67[s]
Time: 4.189, Feature: 4, Elapsed time: 19.01[s]
Time: 5.236, Feature: 5, Elapsed time: 18.77[s]
Time: 6.283, Feature: 6, Elapsed time: 18.61[s]
Time: 7.330, Feature: 7, Elapsed time: 18.87[s]
Time: 8.378, Feature: 8, Elapsed time: 18.88[s]
Time: 9.425, Feature: 9, Elapsed time: 19.35[s]
Time: 10.472, Feature: 10, Elapsed time: 18.92[s]
Time: 11.519, Feature: 11, Elapsed time: 18.91[s]
Calculating features for sample 29/55
Time: 0.000, Feature: 0, Elapsed time: 18.51[s]
Time: 1.047, Feature: 1, Elapsed time: 18.65[s]
Time: 2.094, Feature: 2, Elapsed time: 19.09[s]
Time: 3.142, Feature: 3, Elapsed time: 18.63[s]
Time: 4.189, Feature: 4, Elapsed time: 18.75[s]
Time: 5.236, Feature: 5, Elapsed time: 18.90[s]
Time: 6.283, Feature: 6, Elapsed time: 18.77[s]
Time: 7.330, Feature: 7, Elapsed time: 19.16[s]
Time: 8.378, Feature: 8, Elapsed time: 19.03[s]
Time: 9.425, Feature: 9, Elapsed time: 18.91[s]
Time: 10.472, Feature: 10, Elapsed time: 18.95[s]
Time: 11.519, Feature: 11, Elapsed time: 18.96[s]
Calculating features for sample 30/55
Time: 0.000, Feature: 0, Elapsed time: 18.98[s]
Time: 1.047, Feature: 1, Elapsed time: 18.66[s]
Time: 2.094, Feature: 2, Elapsed time: 18.57[s]
Time: 3.142, Feature: 3, Elapsed time: 18.78[s]
Time: 4.189, Feature: 4, Elapsed time: 18.75[s]
Time: 5.236, Feature: 5, Elapsed time: 19.39[s]
Time: 6.283, Feature: 6, Elapsed time: 18.90[s]
Time: 7.330, Feature: 7, Elapsed time: 18.83[s]
Time: 8.378, Feature: 8, Elapsed time: 18.93[s]
Time: 9.425, Feature: 9, Elapsed time: 18.93[s]
Time: 10.472, Feature: 10, Elapsed time: 19.23[s]
Time: 11.519, Feature: 11, Elapsed time: 19.02[s]
Calculating features for sample 31/55
Time: 0.000, Feature: 0, Elapsed time: 18.59[s]
Time: 1.047, Feature: 1, Elapsed time: 18.75[s]
Time: 2.094, Feature: 2, Elapsed time: 18.67[s]
Time: 3.142, Feature: 3, Elapsed time: 19.21[s]
Time: 4.189, Feature: 4, Elapsed time: 18.83[s]
Time: 5.236, Feature: 5, Elapsed time: 18.76[s]
Time: 6.283, Feature: 6, Elapsed time: 18.82[s]
Time: 7.330, Feature: 7, Elapsed time: 18.93[s]
Time: 8.378, Feature: 8, Elapsed time: 19.15[s]
Time: 9.425, Feature: 9, Elapsed time: 18.94[s]
Time: 10.472, Feature: 10, Elapsed time: 18.82[s]
Time: 11.519, Feature: 11, Elapsed time: 17.93[s]
Calculating features for sample 32/55
Time: 0.000, Feature: 0, Elapsed time: 18.49[s]
Time: 1.047, Feature: 1, Elapsed time: 18.88[s]
Time: 2.094, Feature: 2, Elapsed time: 18.60[s]
Time: 3.142, Feature: 3, Elapsed time: 18.72[s]
Time: 4.189, Feature: 4, Elapsed time: 18.77[s]
Time: 5.236, Feature: 5, Elapsed time: 18.72[s]
Time: 6.283, Feature: 6, Elapsed time: 19.04[s]
Time: 7.330, Feature: 7, Elapsed time: 18.78[s]
Time: 8.378, Feature: 8, Elapsed time: 18.79[s]
Time: 9.425, Feature: 9, Elapsed time: 18.85[s]
Time: 10.472, Feature: 10, Elapsed time: 19.05[s]
Time: 11.519, Feature: 11, Elapsed time: 19.36[s]
